study_id,floor_tier,arm,replicate,t0_h,n0,floor,headroom,deepest_reported_drop,n_timepoints,n_censored,violates_headroom,excess_log10
SOEORG2026,STATED,meropenem 2,ID51_OCC5,0.0,1479108.3881682071,10.0,5.17,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 2 + colistin 0.25,ID32_OCC10,0.0,4168693.834703355,10.0,5.62,5.15,7,3,False,0.0
SOEORG2026,STATED,meropenem 20,ID37_OCC3,0.0,316227.7660168379,400.0,2.8979400086720375,0.0,4,0,False,0.0
SOEORG2026,STATED,meropenem 20,ID38_OCC3,0.0,79432.82347242821,400.0,2.297940008672038,0.1300000000000007,4,0,False,0.0
SOEORG2026,STATED,meropenem 20,ID39_OCC3,0.0,91201.08393559096,400.0,2.3579400086720375,0.0,4,0,False,0.0
SOEORG2026,STATED,meropenem 20 + polymyxin B 2,ID37_OCC1,0.0,162181.009735893,400.0,2.6079400086720375,0.0,4,3,False,0.0
SOEORG2026,STATED,meropenem 20 + polymyxin B 2,ID38_OCC1,0.0,79432.82347242821,400.0,2.297940008672038,0.0,5,4,False,0.0
SOEORG2026,STATED,meropenem 20 + polymyxin B 2,ID39_OCC1,0.0,107151.9305237607,400.0,2.4279400086720377,2.2300000000000004,5,1,False,0.0
SOEORG2026,STATED,meropenem 200,ID19_OCC5,0.0,102329299.22807536,100.0,6.01,1.3899999999999997,7,0,False,0.0
SOEORG2026,STATED,meropenem 200,ID20_OCC5,0.0,83176377.11026709,100.0,5.92,1.8099999999999996,7,0,False,0.0
SOEORG2026,STATED,meropenem 200,ID21_OCC15,0.0,199526231.49688828,100.0,6.300000000000001,2.490000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 200 + polymyxin B 1.55,ID19_OCC4,0.0,134896288.2591656,100.0,6.130000000000001,4.390000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 200 + polymyxin B 1.55,ID20_OCC4,0.0,87096358.99560814,100.0,5.94,4.44,7,0,False,0.0
SOEORG2026,STATED,meropenem 200 + polymyxin B 1.55,ID21_OCC14,0.0,173780082.87493762,100.0,6.24,3.29,7,0,False,0.0
SOEORG2026,STATED,meropenem 24 + polymyxin B 1.5,ID22_OCC5,0.0,1000000.0,100.0,4.0,3.82,6,0,False,0.0
SOEORG2026,STATED,meropenem 24 + polymyxin B 1.5,ID22_OCC6,0.0,125892541.1794166,100.0,6.1,1.7999999999999998,6,0,False,0.0
SOEORG2026,STATED,meropenem 24 + polymyxin B 1.5,ID23_OCC5,0.0,912010.8393559096,100.0,3.96,2.67,6,3,False,0.0
SOEORG2026,STATED,meropenem 24 + polymyxin B 1.5,ID23_OCC6,0.0,131825673.85564049,100.0,6.119999999999999,0.6199999999999993,6,0,False,0.0
SOEORG2026,STATED,meropenem 256,ID1_OCC3,0.0,1000000.0,20.0,4.698970004336019,0.0,5,0,False,0.0
SOEORG2026,STATED,meropenem 256,ID52_OCC8,0.0,1148153.6214968818,10.0,5.06,2.9399999999999995,7,0,False,0.0
SOEORG2026,STATED,meropenem 256,ID53_OCC9,0.0,1479108.3881682071,10.0,5.17,2.1799999999999997,7,0,False,0.0
SOEORG2026,STATED,meropenem 256 + colistin 1,ID1_OCC2,0.0,977237.2209558112,20.0,4.688970004336019,4.03,5,2,False,0.0
SOEORG2026,STATED,meropenem 30,ID47_OCC3,0.0,1318256.7385564074,10.0,5.12,0.8300000000000001,4,0,False,0.0
SOEORG2026,STATED,meropenem 30,ID48_OCC3,0.0,1000000.0,10.0,5.0,0.009999999999999797,4,0,False,0.0
SOEORG2026,STATED,meropenem 30,ID49_OCC3,0.0,1318256.7385564074,10.0,5.12,0.3200000000000003,4,0,False,0.0
SOEORG2026,STATED,meropenem 30,ID56_OCC3,0.0,1023292.9922807536,10.0,5.01,0.01999999999999948,4,0,False,0.0
SOEORG2026,STATED,meropenem 30 + colistin 0.25,ID47_OCC1,0.0,1380384.2646028835,10.0,5.14,4.09,4,0,False,0.0
SOEORG2026,STATED,meropenem 30 + colistin 2,ID48_OCC1,0.0,1174897.5549395303,10.0,5.07,4.090000000000001,4,0,False,0.0
SOEORG2026,STATED,meropenem 30 + colistin 2,ID49_OCC1,0.0,1380384.2646028835,10.0,5.14,4.109999999999999,4,0,False,0.0
SOEORG2026,STATED,meropenem 30 + colistin 2,ID56_OCC2,0.0,1023292.9922807536,10.0,5.01,2.6799999999999997,4,0,False,0.0
SOEORG2026,STATED,meropenem 300,ID19_OCC7,0.0,102329299.22807536,100.0,6.01,2.12,7,0,False,0.0
SOEORG2026,STATED,meropenem 300,ID20_OCC7,0.0,83176377.11026709,100.0,5.92,2.0999999999999996,7,0,False,0.0
SOEORG2026,STATED,meropenem 300,ID21_OCC17,0.0,199526231.49688828,100.0,6.300000000000001,2.6900000000000004,7,0,False,0.0
SOEORG2026,STATED,meropenem 300 + polymyxin B 1.55,ID19_OCC6,0.0,134896288.2591656,100.0,6.130000000000001,4.350000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 300 + polymyxin B 1.55,ID20_OCC6,0.0,87096358.99560814,100.0,5.94,4.340000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 300 + polymyxin B 1.55,ID21_OCC16,0.0,173780082.87493762,100.0,6.24,3.6500000000000004,7,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID41_OCC4,0.0,1000000.0,10.0,5.0,0.0,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID42_OCC4,0.0,977237.2209558112,10.0,4.99,0.0,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID43_OCC4,0.0,1000000.0,10.0,5.0,4.38,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID44_OCC4,0.0,1000000.0,10.0,5.0,0.0,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID45_OCC5,0.0,1023292.9922807536,10.0,5.01,3.28,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID46_OCC4,0.0,1000000.0,10.0,5.0,1.4900000000000002,5,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID51_OCC7,0.0,1479108.3881682071,10.0,5.17,4.1499999999999995,7,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID52_OCC10,0.0,1096478.196143185,10.0,5.04,0.5999999999999995,7,0,False,0.0
SOEORG2026,STATED,meropenem 32,ID54_OCC7,0.0,1071519.305237607,10.0,5.03,0.9700000000000008,7,0,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID41_OCC1,0.0,1174897.5549395303,10.0,5.07,1.7400000000000002,5,0,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID42_OCC1,0.0,1023292.9922807536,10.0,5.01,3.42,5,2,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID43_OCC1,0.0,1071519.305237607,10.0,5.03,4.0600000000000005,5,3,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID44_OCC1,0.0,1071519.305237607,10.0,5.03,4.510000000000001,5,2,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID45_OCC2,0.0,1122018.4543019629,10.0,5.05,4.71,5,1,False,0.0
SOEORG2026,STATED,meropenem 32 + colistin 1,ID46_OCC1,0.0,1202264.4346174132,10.0,5.08,4.66,5,2,False,0.0
SOEORG2026,STATED,meropenem 32 + polymyxin B 0.25,ID52_OCC9,0.0,1148153.6214968818,10.0,5.06,3.0999999999999996,7,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID31_OCC3,0.0,2884031.503126606,10.0,5.46,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID35_OCC3,0.0,1202264.4346174132,10.0,5.08,1.1900000000000004,6,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID51_OCC9,0.0,1479108.3881682071,10.0,5.17,1.04,7,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID54_OCC8,0.0,1071519.305237607,10.0,5.03,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID57_OCC3,0.0,1174897.5549395303,10.0,5.07,0.0,4,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID5_OCC4,0.0,575439.9373371566,10.0,4.76,0.0,8,0,False,0.0
SOEORG2026,STATED,meropenem 4,ID6_OCC4,0.0,1023292.9922807536,10.0,5.01,0.0,8,0,False,0.0
SOEORG2026,STATED,meropenem 4 + colistin 0.125,ID5_OCC3,0.0,575439.9373371566,10.0,4.76,4.58,8,3,False,0.0
SOEORG2026,STATED,meropenem 4 + colistin 0.125,ID6_OCC3,0.0,1023292.9922807536,10.0,5.01,4.819999999999999,8,6,False,0.0
SOEORG2026,STATED,meropenem 4 + colistin 0.25,ID31_OCC2,0.0,2884031.503126606,10.0,5.46,5.33,7,2,False,0.0
SOEORG2026,STATED,meropenem 4 + colistin 2,ID57_OCC2,0.0,1174897.5549395303,10.0,5.07,3.97,4,0,False,0.0
SOEORG2026,STATED,meropenem 4 + colistin 256,ID35_OCC1,0.0,1122018.4543019629,10.0,5.05,0.28000000000000014,6,0,False,0.0
SOEORG2026,STATED,meropenem 4 + polymyxin B 0.5,ID51_OCC8,0.0,1479108.3881682071,10.0,5.17,4.05,7,1,False,0.0
SOEORG2026,STATED,meropenem 400,ID19_OCC9,0.0,102329299.22807536,100.0,6.01,2.09,7,0,False,0.0
SOEORG2026,STATED,meropenem 400,ID20_OCC9,0.0,83176377.11026709,100.0,5.92,3.5700000000000003,7,0,False,0.0
SOEORG2026,STATED,meropenem 400,ID21_OCC19,0.0,199526231.49688828,100.0,6.300000000000001,3.000000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 400 + polymyxin B 1.55,ID19_OCC8,0.0,128824955.16931322,100.0,6.109999999999999,4.469999999999999,7,0,False,0.0
SOEORG2026,STATED,meropenem 400 + polymyxin B 1.55,ID20_OCC8,0.0,87096358.99560814,100.0,5.94,4.23,7,0,False,0.0
SOEORG2026,STATED,meropenem 400 + polymyxin B 1.55,ID21_OCC18,0.0,173780082.87493762,100.0,6.24,3.37,7,0,False,0.0
SOEORG2026,STATED,meropenem 48 + polymyxin B 1.5,ID22_OCC7,0.0,912010.8393559096,100.0,3.96,2.7199999999999998,6,1,False,0.0
SOEORG2026,STATED,meropenem 48 + polymyxin B 1.5,ID22_OCC8,0.0,125892541.1794166,100.0,6.1,2.2699999999999996,6,0,False,0.0
SOEORG2026,STATED,meropenem 48 + polymyxin B 1.5,ID23_OCC7,0.0,912010.8393559096,100.0,3.96,3.66,6,1,False,0.0
SOEORG2026,STATED,meropenem 48 + polymyxin B 1.5,ID23_OCC8,0.0,131825673.85564049,100.0,6.119999999999999,1.209999999999999,6,0,False,0.0
SOEORG2026,STATED,meropenem 50,ID19_OCC11,0.0,102329299.22807536,100.0,6.01,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 50,ID20_OCC11,0.0,83176377.11026709,100.0,5.92,1.5599999999999998,7,0,False,0.0
SOEORG2026,STATED,meropenem 50,ID21_OCC21,0.0,199526231.49688828,100.0,6.300000000000001,0.6900000000000004,7,0,False,0.0
SOEORG2026,STATED,meropenem 50 + polymyxin B 1.55,ID19_OCC10,0.0,134896288.2591656,100.0,6.130000000000001,2.9400000000000004,7,0,False,0.0
SOEORG2026,STATED,meropenem 50 + polymyxin B 1.55,ID20_OCC10,0.0,87096358.99560814,100.0,5.94,2.7800000000000002,7,0,False,0.0
SOEORG2026,STATED,meropenem 50 + polymyxin B 1.55,ID21_OCC20,0.0,173780082.87493762,100.0,6.24,1.9700000000000006,7,0,False,0.0
SOEORG2026,STATED,meropenem 500,ID19_OCC13,0.0,102329299.22807536,100.0,6.01,2.6099999999999994,7,0,False,0.0
SOEORG2026,STATED,meropenem 500,ID20_OCC13,0.0,83176377.11026709,100.0,5.92,3.76,7,0,False,0.0
SOEORG2026,STATED,meropenem 500,ID21_OCC23,0.0,199526231.49688828,100.0,6.300000000000001,3.030000000000001,7,0,False,0.0
SOEORG2026,STATED,meropenem 500 + polymyxin B 1.55,ID19_OCC12,0.0,128824955.16931322,100.0,6.109999999999999,4.369999999999999,7,0,False,0.0
SOEORG2026,STATED,meropenem 500 + polymyxin B 1.55,ID20_OCC12,0.0,87096358.99560814,100.0,5.94,4.38,7,0,False,0.0
SOEORG2026,STATED,meropenem 500 + polymyxin B 1.55,ID21_OCC22,0.0,173780082.87493762,100.0,6.24,3.6100000000000003,7,0,False,0.0
SOEORG2026,STATED,meropenem 512,ID53_OCC10,0.0,1479108.3881682071,10.0,5.17,4.4399999999999995,7,1,False,0.0
SOEORG2026,STATED,meropenem 55,ID24_OCC3,0.0,114815362.1496884,100.0,6.0600000000000005,0.06000000000000045,6,0,False,0.0
SOEORG2026,STATED,meropenem 55,ID25_OCC3,0.0,95499258.60214368,100.0,5.98,0.8600000000000003,6,0,False,0.0
SOEORG2026,STATED,meropenem 55 + polymyxin B 1.5,ID24_OCC2,0.0,97723722.09558111,100.0,5.99,2.99,6,0,False,0.0
SOEORG2026,STATED,meropenem 55 + polymyxin B 1.5,ID25_OCC2,0.0,85113803.82023759,100.0,5.93,1.0899999999999999,6,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID2_OCC3,0.0,1023292.9922807536,20.0,4.7089700043360185,1.8599999999999994,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID36_OCC4,0.0,912010.8393559096,10.0,4.96,0.0,6,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID3_OCC3,0.0,138038.42646028838,10.0,4.14,3.0999999999999996,6,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID41_OCC5,0.0,1000000.0,10.0,5.0,1.2699999999999996,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID42_OCC5,0.0,977237.2209558112,10.0,4.99,0.19000000000000042,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID43_OCC5,0.0,1000000.0,10.0,5.0,4.6899999999999995,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID44_OCC5,0.0,1000000.0,10.0,5.0,2.48,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID46_OCC5,0.0,1000000.0,10.0,5.0,3.49,5,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID4_OCC3,0.0,89125.0938133746,10.0,3.95,2.9000000000000004,6,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID50_OCC1,0.0,9772.372209558112,100.0,1.9900000000000002,0.2700000000000001,6,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID52_OCC11,0.0,1148153.6214968818,10.0,5.06,1.01,7,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID53_OCC11,0.0,1479108.3881682071,10.0,5.17,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 64,ID54_OCC9,0.0,1071519.305237607,10.0,5.03,1.96,7,0,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 0.125,ID55_OCC1,0.0,30199.51720402019,10.0,3.4800000000000004,1.2000000000000006,7,0,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID2_OCC2,0.0,1000000.0,20.0,4.698970004336019,3.01,5,0,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID41_OCC2,0.0,1096478.196143185,10.0,5.04,3.7800000000000002,5,0,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID42_OCC2,0.0,1023292.9922807536,10.0,5.01,4.13,5,2,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID43_OCC2,0.0,1071519.305237607,10.0,5.03,4.260000000000001,5,1,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID44_OCC2,0.0,1071519.305237607,10.0,5.03,4.260000000000001,5,2,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 1,ID46_OCC2,0.0,1202264.4346174132,10.0,5.08,4.47,5,3,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 4,ID36_OCC2,0.0,870963.5899560815,10.0,4.94,3.4000000000000004,6,4,False,0.0
SOEORG2026,STATED,meropenem 64 + colistin 8,ID50_OCC2,0.0,10471.285480508985,100.0,2.0199999999999996,0.4399999999999995,6,2,False,0.0
SOEORG2026,STATED,meropenem 64 + polymyxin B 0.5,ID3_OCC2,0.0,125892.5411794166,10.0,4.1,1.7999999999999998,6,3,False,0.0
SOEORG2026,STATED,meropenem 64 + polymyxin B 1,ID4_OCC1,0.0,120226.4434617413,10.0,4.08,2.91,6,2,False,0.0
SOEORG2026,STATED,meropenem 72 + polymyxin B 1.5,ID22_OCC10,0.0,125892541.1794166,100.0,6.1,2.1899999999999995,6,0,False,0.0
SOEORG2026,STATED,meropenem 72 + polymyxin B 1.5,ID22_OCC9,0.0,912010.8393559096,100.0,3.96,2.7199999999999998,6,1,False,0.0
SOEORG2026,STATED,meropenem 72 + polymyxin B 1.5,ID23_OCC10,0.0,131825673.85564049,100.0,6.119999999999999,1.209999999999999,6,0,False,0.0
SOEORG2026,STATED,meropenem 72 + polymyxin B 1.5,ID23_OCC9,0.0,912010.8393559096,100.0,3.96,3.73,6,1,False,0.0
SOEORG2026,STATED,meropenem 8,ID15_OCC2,0.0,257039.5782768865,10.0,4.41,0.0,3,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID16_OCC2,0.0,190546.07179632483,10.0,4.28,0.0,3,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID17_OCC2,0.0,234422.88153199223,10.0,4.37,0.0,3,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID18_OCC2,0.0,549540.8738576248,10.0,4.74,0.0,3,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID33_OCC10,0.0,4265795.188015926,10.0,5.63,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID35_OCC4,0.0,1148153.6214968818,10.0,5.06,2.01,6,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID51_OCC11,0.0,1479108.3881682071,10.0,5.17,1.6100000000000003,7,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID54_OCC11,0.0,1071519.305237607,10.0,5.03,0.0,7,0,False,0.0
SOEORG2026,STATED,meropenem 8,ID60_OCC3,0.0,831763.7711026708,10.0,4.92,0.0,5,0,False,0.0
SOEORG2026,STATED,meropenem 8 + colistin 0.25,ID33_OCC9,0.0,4265795.188015926,10.0,5.63,4.98,7,2,False,0.0
SOEORG2026,STATED,meropenem 8 + colistin 0.5,ID15_OCC1,0.0,251188.6431509582,10.0,4.4,2.3200000000000003,3,0,False,0.0
SOEORG2026,STATED,meropenem 8 + colistin 0.5,ID16_OCC1,0.0,194984.45997580452,10.0,4.29,4.2299999999999995,3,0,False,0.0
SOEORG2026,STATED,meropenem 8 + colistin 0.5,ID17_OCC1,0.0,204173.79446695276,10.0,4.31,1.5999999999999996,3,0,False,0.0
SOEORG2026,STATED,meropenem 8 + colistin 0.5,ID18_OCC1,0.0,549540.8738576248,10.0,4.74,0.0,3,2,False,0.0
SOEORG2026,STATED,meropenem 8 + polymyxin B 0.25,ID54_OCC10,0.0,1071519.305237607,10.0,5.03,2.9000000000000004,7,0,False,0.0
SOEORG2026,STATED,meropenem 96,ID22_OCC13,0.0,1000000.0,100.0,4.0,1.62,6,0,False,0.0
SOEORG2026,STATED,meropenem 96,ID22_OCC14,0.0,125892541.1794166,100.0,6.1,0.10999999999999935,6,0,False,0.0
SOEORG2026,STATED,meropenem 96,ID23_OCC13,0.0,912010.8393559096,100.0,3.96,2.02,6,0,False,0.0
SOEORG2026,STATED,meropenem 96,ID23_OCC14,0.0,131825673.85564049,100.0,6.119999999999999,1.259999999999999,6,0,False,0.0
SOEORG2026,STATED,meropenem 96 + polymyxin B 1.5,ID22_OCC11,0.0,912010.8393559096,100.0,3.96,2.7199999999999998,6,1,False,0.0
SOEORG2026,STATED,meropenem 96 + polymyxin B 1.5,ID22_OCC12,0.0,125892541.1794166,100.0,6.1,2.2399999999999993,6,0,False,0.0
SOEORG2026,STATED,meropenem 96 + polymyxin B 1.5,ID23_OCC11,0.0,912010.8393559096,100.0,3.96,3.67,6,2,False,0.0
SOEORG2026,STATED,meropenem 96 + polymyxin B 1.5,ID23_OCC12,0.0,131825673.85564049,100.0,6.119999999999999,1.1099999999999994,6,0,False,0.0
SOEORG2026,STATED,polymyxin B (dynamic),ID40_OCC3,0.0,223872113.8568338,100.0,6.35,0.0,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.125,ID52_OCC1,0.0,645654.2290346549,10.0,4.81,0.0,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.125,ID53_OCC1,0.0,1230268.770812381,10.0,5.09,0.9199999999999998,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.125,ID54_OCC1,0.0,954992.5860214368,10.0,4.98,0.32000000000000023,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.25,ID51_OCC1,0.0,2137962.0895022326,10.0,5.33,2.39,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.25,ID52_OCC2,0.0,758577.5750291835,10.0,4.88,0.8200000000000003,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.25,ID53_OCC2,0.0,1288249.551693135,10.0,5.11,1.5700000000000003,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.25,ID54_OCC2,0.0,977237.2209558112,10.0,4.99,0.9400000000000005,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.5,ID3_OCC1,0.0,138038.42646028838,10.0,4.14,0.6399999999999997,6,3,False,0.0
SOEORG2026,STATED,polymyxin B 0.5,ID51_OCC2,0.0,1202264.4346174132,10.0,5.08,2.16,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.5,ID52_OCC3,0.0,954992.5860214368,10.0,4.98,1.37,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.5,ID53_OCC3,0.0,1230268.770812381,10.0,5.09,2.0,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 0.5,ID54_OCC3,0.0,977237.2209558112,10.0,4.99,1.9000000000000004,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1,ID4_OCC2,0.0,89125.0938133746,10.0,3.95,0.46,6,3,False,0.0
SOEORG2026,STATED,polymyxin B 1,ID51_OCC3,0.0,1949844.5997580453,10.0,5.29,2.17,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1,ID52_OCC4,0.0,954992.5860214368,10.0,4.98,2.0100000000000002,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1,ID53_OCC4,0.0,1230268.770812381,10.0,5.09,3.04,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1,ID54_OCC4,0.0,831763.7711026708,10.0,4.92,3.69,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID22_OCC1,0.0,1000000.0,100.0,4.0,1.9800000000000004,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID22_OCC2,0.0,125892541.1794166,100.0,6.1,0.049999999999998844,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID23_OCC1,0.0,912010.8393559096,100.0,3.96,3.45,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID23_OCC2,0.0,131825673.85564049,100.0,6.119999999999999,0.0,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID24_OCC1,0.0,97723722.09558111,100.0,5.99,0.04999999999999988,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.5,ID25_OCC1,0.0,85113803.82023759,100.0,5.93,0.0,6,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.55,ID19_OCC1,0.0,134896288.2591656,100.0,6.130000000000001,0.2600000000000007,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.55,ID20_OCC1,0.0,87096358.99560814,100.0,5.94,0.15000000000000036,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 1.55,ID21_OCC11,0.0,173780082.87493762,100.0,6.24,0.08000000000000002,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID37_OCC2,0.0,162181.009735893,400.0,2.6079400086720375,1.46,4,1,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID38_OCC2,0.0,79432.82347242821,400.0,2.297940008672038,0.0,4,2,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID39_OCC2,0.0,107151.9305237607,400.0,2.4279400086720377,0.0,4,3,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID51_OCC6,0.0,1548816.6189124826,10.0,5.19,2.0900000000000007,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID52_OCC7,0.0,1122018.4543019629,10.0,5.05,2.76,7,1,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID53_OCC8,0.0,1202264.4346174132,10.0,5.08,4.57,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 2,ID54_OCC6,0.0,977237.2209558112,10.0,4.99,3.9400000000000004,7,0,False,0.0
SOEORG2026,STATED,polymyxin B 4,ID51_OCC10,0.0,1380384.2646028835,10.0,5.14,4.14,7,1,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,ampicillin,Rep1,0.0,8970833.333333334,10.0,5.952832788111881,4.408764743761606,5,0,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,ampicillin,Rep2,0.0,9529166.666666666,10.0,5.979054922895142,4.48769322906087,5,0,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,norfloxacin,Rep1,0.0,5542857.142857143,10.0,5.743733685579951,4.743733685579951,5,0,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,norfloxacin,Rep2,0.0,5770476.19047619,10.0,5.761211653426591,5.46018165776261,5,0,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,streptomycin,Rep1,0.0,8338095.238095238,10.0,5.921066851349527,5.921066851349527,5,0,False,0.0
STEWART2012,ABOVE_A_PLACEHOLDER,streptomycin,Rep2,0.0,7719047.619047619,10.0,5.887563720114596,5.887563720114596,5,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,0829_5X MIC CEFEPIME / WT_5X CEFEPIME,A,0.0,18600000.0,2.0,6.968482948553935,3.917330426106554,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,0829_5X MIC CEFEPIME / WT_5X CEFEPIME,B,0.0,22150000.0,2.0,7.044343734895107,3.882975732660132,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,0829_5X MIC CEFEPIME / WT_5X CEFEPIME,C,0.0,18150000.0,2.0,6.95784663370815,4.480725378988487,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,0829_5X MIC CEFEPIME / WT_5X CEFEPIME,D,0.0,16650000.0,2.0,6.920384242178358,4.045322978786658,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097X1645_5X MIC CEFEPIME,A,0.0,54000000.0,2.0,7.431363764158987,5.380211241711606,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097X1645_5X MIC CEFEPIME,B,0.0,43000000.0,2.0,7.332438459915605,5.580390012096167,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097X1645_5X MIC CEFEPIME,C,0.0,55312500.0,2.0,7.44179329237792,5.186520787274613,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097X1645_5X MIC CEFEPIME,D,0.0,50000000.0,2.0,7.3979400086720375,5.096910013008056,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097_5X MIC CEFEPIME,A,0.0,8200000.0,2.0,6.6127838567197355,4.6127838567197355,3,0,False,0.0
ZHU2022,ABOVE_A_PLACEHOLDER,1097_5X MIC CEFEPIME,B,0.0,8050000.0,2.0,6.6047658847038875,4.303735889039906,3,0,False,0.0
